State,Date,Retail and Recreation,Grocery and Pharmacy,Parks,Transit,Workplaces,Residential,Confirmed,Recovered,Deceased
Sikkim,2020-03-22,-65,-77,-47,-73,-32,17,0,0,0
Sikkim,2020-03-23,-20,-25,-37,-45,-6,5,0,0,0
Sikkim,2020-03-24,-16,-17,-32,-41,-11,3,0,0,0
Sikkim,2020-03-25,-58,-71,-43,-71,-39,14,0,0,0
Sikkim,2020-03-26,-57,-70,-41,-69,-39,15,0,0,0
Sikkim,2020-03-27,-58,-67,-42,-72,-38,16,0,0,0
Sikkim,2020-03-28,-56,-62,-41,-64,-26,14,0,0,0
Sikkim,2020-03-29,-61,-70,-44,-66,-24,15,0,0,0
Sikkim,2020-03-30,-56,-70,-45,-73,-39,16,0,0,0
Sikkim,2020-03-31,-56,-71,-42,-69,-38,15,0,0,0
Sikkim,2020-04-01,-59,-71,-41,-71,-39,15,0,0,0
Sikkim,2020-04-02,-55,-70,-39,-71,-40,15,0,0,0
Sikkim,2020-04-03,-55,-68,-39,-73,-36,16,0,0,0
Sikkim,2020-04-04,-54,-63,-40,-68,-20,15,0,0,0
Sikkim,2020-04-05,-59,-68,-42,-73,-20,14,0,0,0
Sikkim,2020-04-06,-60,-71,-42,-75,-38,17,0,0,0
Sikkim,2020-04-07,-65,-67,-39,-80,-38,15,0,0,0
Sikkim,2020-04-08,-67,-65,-38,-78,-38,15,0,0,0
Sikkim,2020-04-09,-66,-67,-40,-81,-38,17,0,0,0
Sikkim,2020-04-10,-67,-65,-38,-81,-41,17,0,0,0
Sikkim,2020-04-11,-66,-61,-40,-78,-24,16,0,0,0
Sikkim,2020-04-12,-68,-66,-42,-76,-22,16,0,0,0
Sikkim,2020-04-13,-66,-66,-41,-81,-37,18,0,0,0
Sikkim,2020-04-14,-69,-68,-40,-81,-39,17,0,0,0
Sikkim,2020-04-15,-65,-63,-37,-80,-32,15,0,0,0
Sikkim,2020-04-16,-78,-65,-45,-75,-35,17,0,0,0
Sikkim,2020-04-17,-77,-59,-42,-76,-32,16,0,0,0
Sikkim,2020-04-18,-77,-59,-47,-69,-20,14,0,0,0
Sikkim,2020-04-19,-78,-65,-50,-70,-19,16,0,0,0
Sikkim,2020-04-20,-74,-60,-47,-70,-25,15,0,0,0
Sikkim,2020-04-21,-75,-62,-47,-71,-28,13,0,0,0
Sikkim,2020-04-22,-76,-63,-48,-72,-30,15,0,0,0
Sikkim,2020-04-23,-75,-63,-46,-73,-30,16,0,0,0
Sikkim,2020-04-24,-74,-61,-46,-74,-30,16,0,0,0
Sikkim,2020-04-25,-74,-52,-45,-67,-16,15,0,0,0
Sikkim,2020-04-26,-77,-63,-48,-67,-13,16,0,0,0
Sikkim,2020-04-27,-75,-61,-47,-72,-28,16,0,0,0
Sikkim,2020-04-28,-75,-63,-46,-70,-30,13,0,0,0
Sikkim,2020-04-29,-73,-60,-43,-69,-27,14,0,0,0
Sikkim,2020-04-30,-76,-61,-42,-69,-27,15,0,0,0
Sikkim,2020-05-01,-75,-60,-44,-73,-35,17,0,0,0
Sikkim,2020-05-02,-74,-51,-45,-62,-11,13,0,0,0
Sikkim,2020-05-03,-76,-61,-48,-70,-15,14,0,0,0
Sikkim,2020-05-04,-69,-45,-47,-67,-20,13,0,0,0
Sikkim,2020-05-05,-68,-36,-43,-64,-20,11,0,0,0
Sikkim,2020-05-06,-66,-35,-45,-62,-16,12,0,0,0
Sikkim,2020-05-07,-68,-40,-43,-65,-25,13,0,0,0
Sikkim,2020-05-08,-65,-27,-43,-58,-14,10,0,0,0
Sikkim,2020-05-09,-65,-27,-40,-53,-5,10,0,0,0
Sikkim,2020-05-10,-67,-47,-46,-62,-6,13,0,0,0
Sikkim,2020-05-11,-64,-31,-46,-61,-13,11,0,0,0
Sikkim,2020-05-12,-67,-35,-44,-59,-14,11,0,0,0
Sikkim,2020-05-13,-65,-31,-43,-60,-14,10,0,0,0
Sikkim,2020-05-14,-64,-34,-42,-58,-14,10,0,0,0
Sikkim,2020-05-15,-63,-28,-42,-61,-11,9,0,0,0
Sikkim,2020-05-16,-61,-26,-41,-52,-11,10,0,0,0
Sikkim,2020-05-17,-66,-46,-43,-58,-4,11,0,0,0
Sikkim,2020-05-18,-60,-25,-44,-57,-8,9,0,0,0
Sikkim,2020-05-19,-62,-28,-43,-52,-11,8,0,0,0
Sikkim,2020-05-20,-65,-32,-45,-56,-12,10,0,0,0
Sikkim,2020-05-21,-63,-31,-40,-56,-12,10,0,0,0
Sikkim,2020-05-22,-61,-20,-40,-56,-9,9,0,0,0
Sikkim,2020-05-23,-63,-23,-44,-49,0,8,1,0,0
Sikkim,2020-05-24,-67,-41,-45,-58,-5,11,0,0,0
Sikkim,2020-05-25,-67,-40,-47,-67,-28,12,0,0,0
Sikkim,2020-05-26,-62,-31,-47,-55,-10,7,0,0,0
Sikkim,2020-05-27,-62,-29,-46,-53,-7,9,0,0,0
Sikkim,2020-05-28,-59,-27,-44,-54,-7,10,0,0,0
Sikkim,2020-05-29,-61,-26,-45,-55,-6,10,0,0,0
Sikkim,2020-05-30,-61,-11,-45,-47,10,8,0,0,0
Sikkim,2020-05-31,-65,-34,-48,-57,-1,9,0,0,0
Sikkim,2020-06-01,-61,-24,-49,-52,-5,9,0,0,0
Sikkim,2020-06-02,-61,-26,-44,-54,-7,8,0,0,0
Sikkim,2020-06-03,-61,-20,-41,-50,-5,9,1,0,0
Sikkim,2020-06-04,-60,-19,-42,-51,-5,9,0,0,0
Sikkim,2020-06-05,-58,-31,-44,-66,-18,11,1,0,0
Sikkim,2020-06-06,-54,-14,-42,-47,15,8,4,0,0
Sikkim,2020-06-07,-55,-34,-44,-54,0,10,0,0,0
Sikkim,2020-06-08,-53,-23,-43,-56,-4,9,0,0,0
Sikkim,2020-06-09,-53,-28,-45,-52,-4,9,6,3,0
Sikkim,2020-06-10,-51,-24,-45,-53,-3,9,0,0,0
Sikkim,2020-06-11,-51,-23,-42,-51,-4,10,0,0,0
Sikkim,2020-06-12,-48,-20,-42,-55,-3,9,50,0,0
Sikkim,2020-06-13,-56,-26,-42,-58,1,10,0,2,0
Sikkim,2020-06-14,-56,-39,-44,-65,0,11,5,0,0
Sikkim,2020-06-15,-50,-25,-46,-59,-3,9,0,0,0
Sikkim,2020-06-16,-53,-28,-41,-58,-5,8,0,0,0
Sikkim,2020-06-17,-50,-25,-42,-56,-5,8,2,0,0
Sikkim,2020-06-18,-53,-33,-41,-57,-6,9,0,1,0
Sikkim,2020-06-19,-54,-29,-42,-58,-8,10,0,16,0
Sikkim,2020-06-20,-49,-13,-41,-44,14,7,0,0,0
Sikkim,2020-06-21,-57,-42,-45,-60,-4,13,8,4,0
Sikkim,2020-06-22,-48,-22,-42,-56,-7,9,0,4,0
Sikkim,2020-06-23,-48,-23,-45,-52,-8,8,1,0,0
Tamil Nadu,2020-03-21,-25,17,-20,-15,-9,7,3,0,0
Tamil Nadu,2020-03-22,-78,-79,-52,-67,-46,22,3,0,0
Tamil Nadu,2020-03-23,-26,21,-15,-24,-29,13,3,0,0
Tamil Nadu,2020-03-24,-41,5,-17,-31,-48,17,6,0,1
Tamil Nadu,2020-03-25,-79,-65,-39,-70,-75,34,8,0,0
Tamil Nadu,2020-03-26,-80,-66,-41,-71,-74,37,3,0,0
Tamil Nadu,2020-03-27,-80,-65,-41,-71,-74,36,9,1,0
Tamil Nadu,2020-03-28,-81,-66,-48,-71,-69,32,4,0,0
Tamil Nadu,2020-03-29,-78,-63,-50,-68,-46,24,8,0,0
Tamil Nadu,2020-03-30,-79,-63,-41,-71,-72,36,17,2,0
Tamil Nadu,2020-03-31,-77,-61,-38,-68,-72,33,57,2,0
Tamil Nadu,2020-04-01,-78,-61,-40,-68,-72,34,110,0,0
Tamil Nadu,2020-04-02,-78,-61,-40,-68,-72,35,75,0,0
Tamil Nadu,2020-04-03,-77,-59,-39,-68,-71,35,102,0,0
Tamil Nadu,2020-04-04,-78,-62,-46,-68,-64,31,74,2,2
Tamil Nadu,2020-04-05,-78,-64,-50,-67,-41,23,86,0,2
Tamil Nadu,2020-04-06,-79,-63,-37,-70,-72,36,50,5,1
Tamil Nadu,2020-04-07,-82,-51,-27,-61,-71,33,69,6,1
Tamil Nadu,2020-04-08,-82,-51,-29,-61,-71,33,48,2,1
Tamil Nadu,2020-04-09,-83,-52,-31,-62,-71,36,96,6,0
Tamil Nadu,2020-04-10,-83,-50,-30,-63,-73,36,77,17,1
Tamil Nadu,2020-04-11,-83,-52,-38,-62,-65,32,58,0,1
Tamil Nadu,2020-04-12,-82,-52,-41,-60,-41,23,106,6,1
Tamil Nadu,2020-04-13,-82,-50,-31,-63,-69,36,98,8,0
Tamil Nadu,2020-04-14,-83,-55,-29,-64,-74,36,31,23,1
Tamil Nadu,2020-04-15,-82,-51,-28,-60,-69,34,38,37,2
Tamil Nadu,2020-04-16,-87,-46,-40,-59,-69,36,25,62,1
Tamil Nadu,2020-04-17,-86,-44,-40,-59,-69,36,56,103,0
Tamil Nadu,2020-04-18,-88,-50,-50,-60,-61,31,49,82,0
Tamil Nadu,2020-04-19,-87,-51,-53,-59,-39,23,105,46,0
Tamil Nadu,2020-04-20,-87,-48,-43,-61,-66,35,43,46,2
Tamil Nadu,2020-04-21,-86,-45,-41,-59,-68,33,76,178,1
Tamil Nadu,2020-04-22,-86,-46,-42,-59,-67,33,33,27,0
Tamil Nadu,2020-04-23,-87,-47,-43,-60,-67,36,54,90,2
Tamil Nadu,2020-04-24,-86,-44,-43,-60,-67,35,72,114,2
Tamil Nadu,2020-04-25,-85,-32,-50,-57,-62,30,66,94,1
Tamil Nadu,2020-04-26,-91,-70,-55,-67,-44,26,64,60,1
Tamil Nadu,2020-04-27,-90,-64,-45,-67,-70,39,52,54,0
Tamil Nadu,2020-04-28,-89,-62,-42,-64,-71,35,121,54,1
Tamil Nadu,2020-04-29,-88,-59,-42,-62,-69,35,104,82,2
Tamil Nadu,2020-04-30,-84,-32,-41,-56,-65,34,161,48,0
Tamil Nadu,2020-05-01,-86,-42,-43,-60,-70,36,203,54,1
Tamil Nadu,2020-05-02,-86,-45,-49,-59,-58,30,231,29,1
Tamil Nadu,2020-05-03,-86,-50,-53,-59,-35,22,266,38,1
Tamil Nadu,2020-05-04,-82,-36,-42,-56,-58,32,527,30,1
Tamil Nadu,2020-05-05,-81,-35,-40,-54,-60,31,508,76,2
Tamil Nadu,2020-05-06,-80,-29,-41,-50,-57,29,771,31,2
Tamil Nadu,2020-05-07,-79,-29,-39,-49,-56,30,580,31,2
Tamil Nadu,2020-05-08,-79,-27,-40,-50,-55,29,600,58,3
Tamil Nadu,2020-05-09,-80,-30,-47,-50,-47,26,526,219,4
Tamil Nadu,2020-05-10,-81,-35,-50,-51,-25,19,669,135,3
Tamil Nadu,2020-05-11,-75,-21,-41,-48,-48,28,798,92,6
Tamil Nadu,2020-05-12,-74,-20,-39,-45,-50,27,716,83,8
Tamil Nadu,2020-05-13,-74,-17,-39,-42,-47,25,509,41,3
Tamil Nadu,2020-05-14,-73,-18,-40,-44,-47,26,447,65,2
Tamil Nadu,2020-05-15,-72,-14,-39,-43,-46,26,434,359,5
Tamil Nadu,2020-05-16,-73,-15,-44,-40,-35,21,477,939,4
Tamil Nadu,2020-05-17,-76,-25,-49,-44,-19,17,639,634,4
Tamil Nadu,2020-05-18,-70,-12,-40,-42,-41,24,536,234,3
Tamil Nadu,2020-05-19,-69,-13,-38,-40,-44,23,688,489,3
Tamil Nadu,2020-05-20,-67,-11,-38,-38,-42,23,743,987,3
Tamil Nadu,2020-05-21,-68,-12,-39,-39,-42,25,776,400,7
Tamil Nadu,2020-05-22,-67,-10,-39,-40,-41,24,786,846,4
Tamil Nadu,2020-05-23,-68,-12,-45,-38,-31,20,759,363,5
Tamil Nadu,2020-05-24,-70,-17,-46,-39,-15,15,765,833,8
Tamil Nadu,2020-05-25,-66,-12,-37,-42,-48,25,805,407,7
Tamil Nadu,2020-05-26,-64,-9,-37,-37,-40,21,646,611,11
Tamil Nadu,2020-05-27,-64,-7,-36,-35,-39,20,817,567,6
Tamil Nadu,2020-05-28,-66,-11,-40,-38,-38,23,827,639,12
Tamil Nadu,2020-05-29,-64,-3,-38,-36,-37,22,874,765,9
Tamil Nadu,2020-05-30,-65,-6,-45,-34,-22,17,938,687,6
Tamil Nadu,2020-05-31,-68,-11,-46,-36,-7,13,1149,757,13
Tamil Nadu,2020-06-01,-60,1,-36,-33,-34,19,1162,413,11
Tamil Nadu,2020-06-02,-58,3,-35,-30,-36,19,1091,536,13
Tamil Nadu,2020-06-03,-58,5,-32,-26,-35,17,1286,610,8
Tamil Nadu,2020-06-04,-60,2,-36,-29,-34,20,1384,585,15
Tamil Nadu,2020-06-05,-56,3,-34,-31,-33,19,1438,861,12
Tamil Nadu,2020-06-06,-58,-1,-42,-30,-20,15,1458,633,19
Tamil Nadu,2020-06-07,-61,-6,-42,-32,-6,12,1515,604,18
Tamil Nadu,2020-06-08,-54,3,-36,-32,-31,18,1562,528,17
Tamil Nadu,2020-06-09,-54,1,-35,-31,-34,18,1685,798,18
Tamil Nadu,2020-06-10,-54,3,-34,-27,-33,17,1927,1008,19
Tamil Nadu,2020-06-11,-54,4,-35,-29,-34,19,1875,1372,23
Tamil Nadu,2020-06-12,-52,9,-34,-30,-33,19,1982,1342,18
Tamil Nadu,2020-06-13,-56,-1,-42,-31,-23,16,1989,1362,30
Tamil Nadu,2020-06-14,-61,-10,-43,-34,-4,12,1974,1138,38
Tamil Nadu,2020-06-15,-53,3,-36,-33,-32,19,1843,797,44
Tamil Nadu,2020-06-16,-51,6,-34,-30,-34,18,1515,1438,49
Tamil Nadu,2020-06-17,-51,9,-35,-28,-33,17,2174,842,48
Tamil Nadu,2020-06-18,-52,11,-36,-29,-33,18,2141,1017,49
Tamil Nadu,2020-06-19,-64,-22,-40,-41,-43,25,2115,1630,41
Tamil Nadu,2020-06-20,-66,-24,-45,-40,-30,20,2396,1045,38
Tamil Nadu,2020-06-21,-75,-48,-51,-51,-17,19,2532,1438,53
Tamil Nadu,2020-06-22,-63,-15,-39,-42,-42,25,2710,1358,37
Tamil Nadu,2020-06-23,-62,-17,-37,-40,-45,24,2516,1227,39
Telangana,2020-03-21,-25,19,-17,-15,-17,7,2,0,0
Telangana,2020-03-22,-84,-83,-62,-74,-55,24,6,0,0
Telangana,2020-03-23,-68,-23,-38,-58,-60,26,6,0,0
Telangana,2020-03-24,-79,-45,-50,-70,-72,32,4,0,0
Telangana,2020-03-25,-82,-57,-57,-75,-79,35,4,0,0
Telangana,2020-03-26,-82,-59,-56,-76,-75,35,3,0,0
Telangana,2020-03-27,-83,-59,-56,-76,-74,37,15,0,0
Telangana,2020-03-28,-84,-61,-62,-76,-70,34,8,0,1
Telangana,2020-03-29,-82,-59,-59,-73,-51,24,3,0,0
Telangana,2020-03-30,-82,-61,-56,-76,-72,36,7,13,5
Telangana,2020-03-31,-81,-60,-55,-75,-72,33,20,0,0
Telangana,2020-04-01,-81,-61,-55,-75,-72,33,30,0,3
Telangana,2020-04-02,-82,-63,-57,-76,-75,35,27,3,0
Telangana,2020-04-03,-82,-60,-54,-74,-71,35,75,15,2
Telangana,2020-04-04,-82,-61,-59,-74,-65,31,43,1,0
Telangana,2020-04-05,-81,-59,-58,-72,-46,23,62,0,0
Telangana,2020-04-06,-81,-62,-54,-75,-71,35,30,12,0
Telangana,2020-04-07,-84,-52,-52,-70,-71,33,40,0,0
Telangana,2020-04-08,-84,-52,-53,-69,-71,32,49,0,0
Telangana,2020-04-09,-84,-52,-54,-70,-71,34,18,0,1
Telangana,2020-04-10,-85,-52,-53,-70,-73,36,16,0,0
Telangana,2020-04-11,-86,-56,-58,-71,-67,33,16,51,2
Telangana,2020-04-12,-84,-52,-57,-67,-47,23,28,7,2
Telangana,2020-04-13,-84,-54,-53,-71,-70,35,61,0,1
Telangana,2020-04-14,-84,-54,-53,-70,-73,33,52,7,1
Telangana,2020-04-15,-84,-52,-52,-68,-69,32,6,8,0
Telangana,2020-04-16,-89,-47,-67,-68,-70,34,50,68,0
Telangana,2020-04-17,-89,-48,-66,-68,-70,35,66,0,0
Telangana,2020-04-18,-90,-54,-72,-70,-63,31,43,0,0
Telangana,2020-04-19,-89,-50,-71,-67,-46,23,49,0,3
Telangana,2020-04-20,-90,-53,-68,-71,-69,35,14,0,2
Telangana,2020-04-21,-90,-53,-68,-70,-70,33,56,8,0
Telangana,2020-04-22,-90,-55,-68,-71,-70,34,15,0,1
Telangana,2020-04-23,-90,-53,-69,-71,-71,35,27,58,1
Telangana,2020-04-24,-90,-50,-68,-70,-70,35,13,39,0
Telangana,2020-04-25,-91,-53,-72,-71,-65,33,7,16,0
Telangana,2020-04-26,-89,-49,-72,-68,-46,24,11,9,0
Telangana,2020-04-27,-90,-52,-69,-71,-69,36,2,16,0
Telangana,2020-04-28,-89,-51,-68,-69,-70,32,6,42,0
Telangana,2020-04-29,-89,-49,-67,-68,-68,32,7,35,0
Telangana,2020-04-30,-89,-49,-67,-69,-68,33,22,33,3
Telangana,2020-05-01,-89,-48,-68,-69,-71,35,6,22,0
Telangana,2020-05-02,-89,-48,-72,-68,-60,30,17,35,1
Telangana,2020-05-03,-88,-45,-71,-65,-42,21,21,46,0
Telangana,2020-05-04,-88,-46,-67,-67,-65,32,3,40,0
Telangana,2020-05-05,-87,-44,-66,-65,-65,30,11,43,0
Telangana,2020-05-06,-84,-33,-65,-57,-62,28,11,20,0
Telangana,2020-05-07,-84,-34,-65,-58,-61,29,15,45,0
Telangana,2020-05-08,-83,-30,-65,-55,-59,29,10,34,0
Telangana,2020-05-09,-85,-36,-70,-58,-55,26,31,24,1
Telangana,2020-05-10,-84,-31,-68,-54,-35,18,33,0,0
Telangana,2020-05-11,-83,-33,-65,-57,-57,28,79,50,0
Telangana,2020-05-12,-83,-32,-65,-56,-58,26,51,21,2
Telangana,2020-05-13,-83,-31,-65,-55,-56,25,41,117,2
Telangana,2020-05-14,-82,-31,-65,-56,-57,26,47,13,0
Telangana,2020-05-15,-82,-29,-64,-54,-56,27,40,7,0
Telangana,2020-05-16,-83,-32,-69,-55,-47,24,55,12,0
Telangana,2020-05-17,-83,-31,-68,-54,-32,17,42,21,0
Telangana,2020-05-18,-81,-30,-65,-55,-53,26,41,10,0
Telangana,2020-05-19,-78,-24,-64,-50,-52,23,42,9,4
Telangana,2020-05-20,-75,-19,-63,-47,-49,22,27,2,2
Telangana,2020-05-21,-75,-20,-64,-48,-50,23,38,23,5
Telangana,2020-05-22,-76,-20,-64,-48,-48,25,62,7,3
Telangana,2020-05-23,-75,-19,-68,-46,-40,20,52,25,1
Telangana,2020-05-24,-76,-18,-66,-44,-25,14,41,24,4
Telangana,2020-05-25,-76,-24,-63,-52,-60,26,66,72,3
Telangana,2020-05-26,-74,-20,-64,-47,-50,21,112,120,1
Telangana,2020-05-27,-72,-15,-63,-43,-46,19,107,37,6
Telangana,2020-05-28,-72,-15,-64,-44,-46,21,117,24,4
Telangana,2020-05-29,-72,-13,-63,-43,-44,22,169,36,4
Telangana,2020-05-30,-72,-14,-68,-43,-31,17,74,31,6
Telangana,2020-05-31,-75,-20,-67,-44,-16,13,199,16,5
Telangana,2020-06-01,-67,-4,-63,-39,-41,18,94,63,6
Telangana,2020-06-02,-66,-3,-63,-38,-42,18,99,35,4
Telangana,2020-06-03,-66,-1,-62,-35,-39,17,129,30,7
Telangana,2020-06-04,-66,-3,-63,-37,-41,18,127,31,6
Telangana,2020-06-05,-64,-2,-60,-36,-39,19,143,40,8
Telangana,2020-06-06,-63,-4,-64,-36,-27,15,206,83,10
Telangana,2020-06-07,-66,-7,-63,-36,-13,11,154,32,14
Telangana,2020-06-08,-59,-1,-60,-36,-38,17,92,0,5
Telangana,2020-06-09,-60,-3,-60,-35,-39,16,178,0,6
Telangana,2020-06-10,-61,-8,-59,-34,-40,16,191,75,8
Telangana,2020-06-11,-57,1,-57,-34,-41,16,209,176,9
Telangana,2020-06-12,-59,0,-57,-33,-41,18,164,285,9
Telangana,2020-06-13,-59,-1,-62,-34,-32,15,253,74,8
Telangana,2020-06-14,-62,-4,-59,-32,-13,9,237,25,3
Telangana,2020-06-15,-58,-3,-57,-35,-40,16,219,389,2
Telangana,2020-06-16,-60,-8,-58,-37,-41,17,213,261,4
Telangana,2020-06-17,-58,-2,-58,-34,-40,16,269,44,1
Telangana,2020-06-18,-60,-11,-59,-39,-41,17,352,230,3
Telangana,2020-06-19,-59,-1,-57,-34,-40,17,499,51,3
Telangana,2020-06-20,-60,-7,-63,-37,-27,14,546,154,5
Telangana,2020-06-21,-71,-30,-65,-48,-20,16,730,225,7
Telangana,2020-06-22,-56,-1,-57,-36,-40,17,872,274,7
Telangana,2020-06-23,-57,-4,-57,-35,-41,17,879,219,3
Tripura,2020-03-21,-14,3,-7,-7,-1,2,0,0,0
Tripura,2020-03-22,-68,-63,-36,-67,-35,19,0,0,0
Tripura,2020-03-23,-19,2,-10,-30,-14,6,0,0,0
Tripura,2020-03-24,-47,-29,-20,-49,-30,13,0,0,0
Tripura,2020-03-25,-68,-56,-29,-70,-44,23,0,0,0
Tripura,2020-03-26,-69,-56,-28,-70,-49,23,0,0,0
Tripura,2020-03-27,-67,-55,-30,-72,-50,24,0,0,0
Tripura,2020-03-28,-68,-56,-28,-71,-50,23,0,0,0
Tripura,2020-03-29,-66,-54,-33,-70,-27,19,0,0,0
Tripura,2020-03-30,-67,-55,-27,-71,-48,23,0,0,0
Tripura,2020-03-31,-65,-54,-27,-70,-47,22,0,0,0
Tripura,2020-04-01,-66,-54,-28,-68,-40,22,0,0,0
Tripura,2020-04-02,-66,-52,-28,-70,-44,21,0,0,0
Tripura,2020-04-03,-63,-52,-26,-69,-44,19,0,0,0
Tripura,2020-04-04,-64,-51,-26,-69,-39,17,0,0,0
Tripura,2020-04-05,-62,-50,-35,-68,-22,17,0,0,0
Tripura,2020-04-06,-64,-51,-22,-69,-45,21,1,0,0
Tripura,2020-04-07,-70,-48,-18,-70,-49,23,0,0,0
Tripura,2020-04-08,-70,-49,-19,-68,-43,24,0,0,0
Tripura,2020-04-09,-68,-47,-18,-69,-46,23,0,0,0
Tripura,2020-04-10,-69,-47,-20,-71,-51,24,1,0,0
Tripura,2020-04-11,-69,-46,-20,-69,-47,22,0,0,0
Tripura,2020-04-12,-66,-44,-23,-68,-23,17,0,0,0
Tripura,2020-04-13,-68,-48,-17,-71,-51,26,0,0,0
Tripura,2020-04-14,-66,-42,-14,-68,-55,23,0,0,0
Tripura,2020-04-15,-70,-46,-13,-65,-36,21,0,1,0
Tripura,2020-04-16,-84,-36,-10,-62,-40,18,0,0,0
Tripura,2020-04-17,-84,-35,-12,-64,-41,21,0,0,0
Tripura,2020-04-18,-86,-42,-20,-64,-38,20,0,0,0
Tripura,2020-04-19,-85,-38,-23,-62,-23,16,0,0,0
Tripura,2020-04-20,-86,-43,-15,-64,-50,22,0,0,0
Tripura,2020-04-21,-84,-36,-14,-60,-44,20,0,0,0
Tripura,2020-04-22,-84,-35,-15,-57,-27,18,0,0,0
Tripura,2020-04-23,-84,-37,-15,-61,-33,19,0,1,0
Tripura,2020-04-24,-82,-33,-16,-60,-33,18,0,0,0
Tripura,2020-04-25,-83,-34,-18,-60,-38,18,0,0,0
Tripura,2020-04-26,-83,-38,-25,-62,-16,17,0,0,0
Tripura,2020-04-27,-82,-29,-15,-59,-31,18,0,0,0
Tripura,2020-04-28,-81,-31,-15,-58,-31,18,0,0,0
Tripura,2020-04-29,-80,-25,-12,-51,-19,17,0,0,0
Tripura,2020-04-30,-81,-28,-11,-54,-26,17,1,0,0
Tripura,2020-05-01,-80,-27,-14,-56,-28,17,0,0,0
Tripura,2020-05-02,-80,-26,-15,-54,-22,16,2,0,0
Tripura,2020-05-03,-80,-29,-20,-54,-12,15,12,0,0
Tripura,2020-05-04,-76,-22,-11,-50,-24,16,13,0,0
Tripura,2020-05-05,-77,-25,-13,-49,-24,17,13,0,0
Tripura,2020-05-06,-77,-25,-13,-46,-15,16,22,0,0
Tripura,2020-05-07,-75,-20,-10,-48,-34,16,24,0,0
Tripura,2020-05-08,-74,-18,-12,-50,-28,15,30,0,0
Tripura,2020-05-09,-76,-23,-12,-51,-28,16,17,0,0
Tripura,2020-05-10,-78,-25,-19,-52,-9,14,16,0,0
Tripura,2020-05-11,-74,-18,-11,-49,-20,15,0,0,0
Tripura,2020-05-12,-74,-18,-10,-46,-21,15,2,0,0
Tripura,2020-05-13,-75,-18,-12,-37,-9,15,1,0,0
Tripura,2020-05-14,-71,-14,-10,-42,-15,12,1,27,0
Tripura,2020-05-15,-69,-13,-9,-42,-14,13,0,13,0
Tripura,2020-05-16,-70,-13,-9,-40,-11,12,11,22,0
Tripura,2020-05-17,-74,-18,-17,-44,-6,12,-2,21,0
Tripura,2020-05-18,-69,-12,-9,-35,-17,12,0,4,0
Tripura,2020-05-19,-69,-13,-10,-39,-17,13,8,27,0
Tripura,2020-05-20,-71,-15,-11,-38,-5,14,0,0,0
Tripura,2020-05-21,-72,-18,-11,-42,-14,13,2,32,0
Tripura,2020-05-22,-67,-10,-10,-37,-13,12,0,4,0
Tripura,2020-05-23,-68,-10,-11,-38,-23,13,16,0,0
Tripura,2020-05-24,-72,-12,-13,-40,-3,11,3,13,0
Tripura,2020-05-25,-68,-12,-1,-44,-35,16,4,0,0
Tripura,2020-05-26,-67,-9,-4,-40,-16,11,34,0,0
Tripura,2020-05-27,-76,-30,-11,-48,-15,13,10,0,0
Tripura,2020-05-28,-68,-6,-1,-36,-14,7,2,2,0
Tripura,2020-05-29,-67,-6,-6,-38,-13,10,10,0,0
Tripura,2020-05-30,-70,-13,-11,-41,-11,12,17,5,0
Tripura,2020-05-31,-71,-11,-12,-39,-1,10,45,1,0
Tripura,2020-06-01,-63,-1,-5,-36,-13,10,107,0,0
Tripura,2020-06-02,-65,-2,-7,-34,-13,11,48,0,0
Tripura,2020-06-03,-67,-6,-9,-33,-1,12,151,0,0
Tripura,2020-06-04,-69,-8,-7,-37,-9,11,24,0,0
Tripura,2020-06-05,-59,3,-3,-32,-7,9,48,0,0
Tripura,2020-06-06,-63,-5,-8,-35,-4,10,55,0,0
Tripura,2020-06-07,-67,-8,-11,-39,0,10,53,19,0
Tripura,2020-06-08,-62,-7,-4,-35,-13,12,38,0,0
Tripura,2020-06-09,-62,-4,-6,-35,-12,11,26,0,1
Tripura,2020-06-10,-63,-6,-5,-32,-1,12,31,47,0
Tripura,2020-06-11,-61,-2,-4,-35,-8,10,25,39,0
Tripura,2020-06-12,-64,-6,-6,-39,-11,11,41,0,0
Tripura,2020-06-13,-65,-13,-8,-44,-24,15,83,37,0
Tripura,2020-06-14,-64,-3,-6,-38,0,9,33,118,0
Tripura,2020-06-15,-57,3,-1,-33,-13,10,10,0,0
Tripura,2020-06-16,-58,1,1,-32,-12,9,1,123,0
Tripura,2020-06-17,-70,-15,-7,-39,-4,14,43,0,0
Tripura,2020-06-18,-60,-6,-3,-34,-10,10,21,83,0
Tripura,2020-06-19,-56,4,1,-30,-8,10,27,18,0
Tripura,2020-06-20,-57,1,-1,-31,-4,8,8,23,0
Tripura,2020-06-21,-66,-13,-11,-43,-4,12,35,79,0
Tripura,2020-06-22,-55,4,1,-28,-11,9,16,23,0
Tripura,2020-06-23,-56,2,1,-31,-13,9,23,25,0
Uttar Pradesh,2020-03-21,-27,-5,-14,-24,-17,6,4,0,0
Uttar Pradesh,2020-03-22,-73,-71,-50,-68,-47,18,2,0,0
Uttar Pradesh,2020-03-23,-50,-33,-29,-58,-49,18,2,0,0
Uttar Pradesh,2020-03-24,-57,-41,-35,-65,-57,20,3,2,0
Uttar Pradesh,2020-03-25,-71,-63,-45,-76,-65,25,3,0,0
